País,Área geográfica,Quintil,Años,id_fuente,ids_notas,iso3,valor
Honduras,Urbana,Quintil 2,2010,26,355,HND,37.5
Honduras,Urbana,Quintil 3,2010,26,355,HND,30.9
Honduras,Urbana,Quintil 4,2010,26,355,HND,24
Honduras,Urbana,Quintil 5,2010,26,355,HND,15.5
Honduras,Urbana,Total quintiles,2010,26,355,HND,29.3
Honduras,Nacional,Quintil 1,2011,26,355,HND,60.7
Honduras,Nacional,Quintil 2,2011,26,355,HND,49.2
Honduras,Nacional,Quintil 3,2011,26,355,HND,45.1
Honduras,Nacional,Quintil 4,2011,26,355,HND,33.7
Honduras,Nacional,Quintil 5,2011,26,355,HND,24.9
Honduras,Nacional,Total quintiles,2011,26,355,HND,41.2
Honduras,Rural,Quintil 1,2011,26,355,HND,66.2
Honduras,Rural,Quintil 2,2011,26,355,HND,61.2
Honduras,Rural,Quintil 3,2011,26,355,HND,52.3
Honduras,Rural,Quintil 4,2011,26,355,HND,49.8
Honduras,Rural,Quintil 5,2011,26,355,HND,40.7
Honduras,Rural,Total quintiles,2011,26,355,HND,53.2
Honduras,Urbana,Quintil 1,2011,26,355,HND,40
Honduras,Urbana,Quintil 2,2011,26,355,HND,38.5
Honduras,Urbana,Quintil 3,2011,26,355,HND,31.5
Honduras,Urbana,Quintil 4,2011,26,355,HND,24.8
Honduras,Urbana,Quintil 5,2011,26,355,HND,17.8
Honduras,Urbana,Total quintiles,2011,26,355,HND,29.8
Honduras,Nacional,Quintil 1,2012,26,355,HND,61.3
Honduras,Nacional,Quintil 2,2012,26,355,HND,54.5
Honduras,Nacional,Quintil 3,2012,26,355,HND,45.7
Honduras,Nacional,Quintil 4,2012,26,355,HND,36.3
Honduras,Nacional,Quintil 5,2012,26,355,HND,25.5
Honduras,Nacional,Total quintiles,2012,26,355,HND,43.2
Honduras,Rural,Quintil 1,2012,26,355,HND,69.9
Honduras,Rural,Quintil 2,2012,26,355,HND,60.3
Honduras,Rural,Quintil 3,2012,26,355,HND,58.3
Honduras,Rural,Quintil 4,2012,26,355,HND,50
Honduras,Rural,Quintil 5,2012,26,355,HND,41.9
Honduras,Rural,Total quintiles,2012,26,355,HND,55.4
Honduras,Urbana,Quintil 1,2012,26,355,HND,42.7
Honduras,Urbana,Quintil 2,2012,26,355,HND,39.4
Honduras,Urbana,Quintil 3,2012,26,355,HND,34.1
Honduras,Urbana,Quintil 4,2012,26,355,HND,26.4
Honduras,Urbana,Quintil 5,2012,26,355,HND,18.6
Honduras,Urbana,Total quintiles,2012,26,355,HND,31.5
Honduras,Nacional,Quintil 1,2013,26,355,HND,65.2
Honduras,Nacional,Quintil 2,2013,26,355,HND,52.1
Honduras,Nacional,Quintil 3,2013,26,355,HND,42.8
Honduras,Nacional,Quintil 4,2013,26,355,HND,35.6
Honduras,Nacional,Quintil 5,2013,26,355,HND,21.4
Honduras,Nacional,Total quintiles,2013,26,355,HND,41.4
Honduras,Rural,Quintil 1,2013,26,355,HND,71.4
Honduras,Rural,Quintil 2,2013,26,355,HND,63.9
Honduras,Rural,Quintil 3,2013,26,355,HND,53.9
Honduras,Rural,Quintil 4,2013,26,355,HND,48.4
Honduras,Rural,Quintil 5,2013,26,355,HND,35
Honduras,Rural,Total quintiles,2013,26,355,HND,53
Honduras,Urbana,Quintil 1,2013,26,355,HND,43.7
Honduras,Urbana,Quintil 2,2013,26,355,HND,37.7
Honduras,Urbana,Quintil 3,2013,26,355,HND,33.4
Honduras,Urbana,Quintil 4,2013,26,355,HND,25.8
Honduras,Urbana,Quintil 5,2013,26,355,HND,16.8
Honduras,Urbana,Total quintiles,2013,26,355,HND,30.7
Honduras,Nacional,Quintil 1,2014,26,8615,HND,55.8
Honduras,Nacional,Quintil 2,2014,26,8615,HND,47.2
Honduras,Nacional,Quintil 3,2014,26,8615,HND,42.5
Honduras,Nacional,Quintil 4,2014,26,8615,HND,34.8
Honduras,Nacional,Quintil 5,2014,26,8615,HND,19.7
Honduras,Nacional,Total quintiles,2014,26,8615,HND,38.7
Honduras,Rural,Quintil 1,2014,26,8615,HND,61.5
Honduras,Rural,Quintil 2,2014,26,8615,HND,57.8
Honduras,Rural,Quintil 3,2014,26,8615,HND,49.7
Honduras,Rural,Quintil 4,2014,26,8615,HND,48.5
Honduras,Rural,Quintil 5,2014,26,8615,HND,35.9
Honduras,Rural,Total quintiles,2014,26,8615,HND,50
Honduras,Urbana,Quintil 1,2014,26,8615,HND,40.9
Honduras,Urbana,Quintil 2,2014,26,8615,HND,39.4
Honduras,Urbana,Quintil 3,2014,26,8615,HND,36.1
Honduras,Urbana,Quintil 4,2014,26,8615,HND,24.6
Honduras,Urbana,Quintil 5,2014,26,8615,HND,14.7
Honduras,Urbana,Total quintiles,2014,26,8615,HND,30.2
Honduras,Nacional,Quintil 1,2015,26,8615,HND,57.9
Honduras,Nacional,Quintil 2,2015,26,8615,HND,46.3
Honduras,Nacional,Quintil 3,2015,26,8615,HND,40.8
Honduras,Nacional,Quintil 4,2015,26,8615,HND,32.9
Honduras,Nacional,Quintil 5,2015,26,8615,HND,21.9
Honduras,Nacional,Total quintiles,2015,26,8615,HND,38.6
Honduras,Rural,Quintil 1,2015,26,8615,HND,66.6
Honduras,Rural,Quintil 2,2015,26,8615,HND,58.8
Honduras,Rural,Quintil 3,2015,26,8615,HND,50.6
Honduras,Rural,Quintil 4,2015,26,8615,HND,47.6
Honduras,Rural,Quintil 5,2015,26,8615,HND,34.1
Honduras,Rural,Total quintiles,2015,26,8615,HND,50.8
Honduras,Urbana,Quintil 1,2015,26,8615,HND,39
Honduras,Urbana,Quintil 2,2015,26,8615,HND,38.4
Honduras,Urbana,Quintil 3,2015,26,8615,HND,33.8
Honduras,Urbana,Quintil 4,2015,26,8615,HND,25.7
Honduras,Urbana,Quintil 5,2015,26,8615,HND,17.3
Honduras,Urbana,Total quintiles,2015,26,8615,HND,30
Honduras,Nacional,Quintil 1,2016,26,8615,HND,56.7
Honduras,Nacional,Quintil 2,2016,26,8615,HND,46.5
Honduras,Nacional,Quintil 3,2016,26,8615,HND,42
Honduras,Nacional,Quintil 4,2016,26,8615,HND,32.2
Honduras,Nacional,Quintil 5,2016,26,8615,HND,21.1
Honduras,Nacional,Total quintiles,2016,26,8615,HND,38.2
Honduras,Rural,Quintil 1,2016,26,8615,HND,63.5
Honduras,Rural,Quintil 2,2016,26,8615,HND,56.3
Honduras,Rural,Quintil 3,2016,26,8615,HND,50.6
Honduras,Rural,Quintil 4,2016,26,8615,HND,47
Honduras,Rural,Quintil 5,2016,26,8615,HND,31.6
Honduras,Rural,Total quintiles,2016,26,8615,HND,49
Honduras,Urbana,Quintil 1,2016,26,8615,HND,41.5
Honduras,Urbana,Quintil 2,2016,26,8615,HND,38.7
Honduras,Urbana,Quintil 3,2016,26,8615,HND,33
Honduras,Urbana,Quintil 4,2016,26,8615,HND,27.4
Honduras,Urbana,Quintil 5,2016,26,8615,HND,16.8
Honduras,Urbana,Total quintiles,2016,26,8615,HND,30.5
Honduras,Nacional,Quintil 1,2018,26,8615,HND,44.5
Honduras,Nacional,Quintil 2,2018,26,8615,HND,37.4
Honduras,Nacional,Quintil 3,2018,26,8615,HND,28.6
Honduras,Nacional,Quintil 4,2018,26,8615,HND,27
Honduras,Nacional,Quintil 5,2018,26,8615,HND,14.7
Honduras,Nacional,Total quintiles,2018,26,8615,HND,29.2
Honduras,Rural,Quintil 1,2018,26,8615,HND,49.4
Honduras,Rural,Quintil 2,2018,26,8615,HND,44.7
Honduras,Rural,Quintil 3,2018,26,8615,HND,41
Honduras,Rural,Quintil 4,2018,26,8615,HND,34.4
Honduras,Rural,Quintil 5,2018,26,8615,HND,26.7
Honduras,Rural,Total quintiles,2018,26,8615,HND,38.8
Honduras,Urbana,Quintil 1,2018,26,8615,HND,31.8
Honduras,Urbana,Quintil 2,2018,26,8615,HND,26.5
Honduras,Urbana,Quintil 3,2018,26,8615,HND,25.9
Honduras,Urbana,Quintil 4,2018,26,8615,HND,20.5
Honduras,Urbana,Quintil 5,2018,26,8615,HND,11.7
Honduras,Urbana,Total quintiles,2018,26,8615,HND,22.6
México,Nacional,Quintil 1,2000,26,,MEX,61
México,Nacional,Quintil 2,2000,26,,MEX,56.9
México,Nacional,Quintil 3,2000,26,,MEX,49
México,Nacional,Quintil 4,2000,26,,MEX,40.1
México,Nacional,Quintil 5,2000,26,,MEX,30.7
México,Nacional,Total quintiles,2000,26,,MEX,46
México,Rural,Quintil 1,2000,26,,MEX,69.1
México,Rural,Quintil 2,2000,26,,MEX,61.4
México,Rural,Quintil 3,2000,26,,MEX,59.6
México,Rural,Quintil 4,2000,26,,MEX,54
México,Rural,Quintil 5,2000,26,,MEX,46.2
México,Rural,Total quintiles,2000,26,,MEX,56.9
México,Urbana,Quintil 1,2000,26,,MEX,56.9
México,Urbana,Quintil 2,2000,26,,MEX,54
México,Urbana,Quintil 3,2000,26,,MEX,44.6
México,Urbana,Quintil 4,2000,26,,MEX,36.4
México,Urbana,Quintil 5,2000,26,,MEX,28.8
México,Urbana,Total quintiles,2000,26,,MEX,42.8
México,Nacional,Quintil 1,2002,26,,MEX,57.5
México,Nacional,Quintil 2,2002,26,,MEX,50.7
México,Nacional,Quintil 3,2002,26,,MEX,47.5
México,Nacional,Quintil 4,2002,26,,MEX,38.4
México,Nacional,Quintil 5,2002,26,,MEX,28.4
México,Nacional,Total quintiles,2002,26,,MEX,43.3
México,Rural,Quintil 1,2002,26,,MEX,61.8
México,Rural,Quintil 2,2002,26,,MEX,59.3
México,Rural,Quintil 3,2002,26,,MEX,51
México,Rural,Quintil 4,2002,26,,MEX,52.5
México,Rural,Quintil 5,2002,26,,MEX,45.1
México,Rural,Total quintiles,2002,26,,MEX,53.3
México,Urbana,Quintil 1,2002,26,,MEX,52.2
México,Urbana,Quintil 2,2002,26,,MEX,49.4
México,Urbana,Quintil 3,2002,26,,MEX,44.9
México,Urbana,Quintil 4,2002,26,,MEX,34.2
México,Urbana,Quintil 5,2002,26,,MEX,26.1
México,Urbana,Total quintiles,2002,26,,MEX,40.4
México,Nacional,Quintil 1,2004,26,,MEX,59.4
México,Nacional,Quintil 2,2004,26,,MEX,51.1
México,Nacional,Quintil 3,2004,26,,MEX,49.2
México,Nacional,Quintil 4,2004,26,,MEX,37.1
México,Nacional,Quintil 5,2004,26,,MEX,27
México,Nacional,Total quintiles,2004,26,,MEX,43.4
México,Rural,Quintil 1,2004,26,,MEX,66.5
México,Rural,Quintil 2,2004,26,,MEX,62.9
México,Rural,Quintil 3,2004,26,,MEX,58.5
México,Rural,Quintil 4,2004,26,,MEX,54.1
México,Rural,Quintil 5,2004,26,,MEX,45.6
México,Rural,Total quintiles,2004,26,,MEX,56.6
México,Urbana,Quintil 1,2004,26,,MEX,52.5
México,Urbana,Quintil 2,2004,26,,MEX,47.8
México,Urbana,Quintil 3,2004,26,,MEX,45.9
México,Urbana,Quintil 4,2004,26,,MEX,32
México,Urbana,Quintil 5,2004,26,,MEX,25.5
México,Urbana,Total quintiles,2004,26,,MEX,39.7
México,Nacional,Quintil 1,2006,26,,MEX,51.1
México,Nacional,Quintil 2,2006,26,,MEX,47
México,Nacional,Quintil 3,2006,26,,MEX,39.7
México,Nacional,Quintil 4,2006,26,,MEX,32.4
México,Nacional,Quintil 5,2006,26,,MEX,24.5
México,Nacional,Total quintiles,2006,26,,MEX,37.8
México,Rural,Quintil 1,2006,26,,MEX,53.8
México,Rural,Quintil 2,2006,26,,MEX,52.2
México,Rural,Quintil 3,2006,26,,MEX,51.3
México,Rural,Quintil 4,2006,26,,MEX,46.8
México,Rural,Quintil 5,2006,26,,MEX,35.2
México,Rural,Total quintiles,2006,26,,MEX,47.1
México,Urbana,Quintil 1,2006,26,,MEX,49.4
México,Urbana,Quintil 2,2006,26,,MEX,41.8
México,Urbana,Quintil 3,2006,26,,MEX,36.3
México,Urbana,Quintil 4,2006,26,,MEX,30
México,Urbana,Quintil 5,2006,26,,MEX,23.2
México,Urbana,Total quintiles,2006,26,,MEX,35.1
México,Nacional,Quintil 1,2008,26,,MEX,62.2
México,Nacional,Quintil 2,2008,26,,MEX,52.7
México,Nacional,Quintil 3,2008,26,,MEX,45.7
México,Nacional,Quintil 4,2008,26,,MEX,37.1
México,Nacional,Quintil 5,2008,26,,MEX,26.6
México,Nacional,Total quintiles,2008,26,,MEX,43.5
México,Rural,Quintil 1,2008,26,,MEX,69.1
México,Rural,Quintil 2,2008,26,,MEX,65.8
México,Rural,Quintil 3,2008,26,,MEX,59.9
México,Rural,Quintil 4,2008,26,,MEX,55
México,Rural,Quintil 5,2008,26,,MEX,45.7
México,Rural,Total quintiles,2008,26,,MEX,58.2
México,Urbana,Quintil 1,2008,26,,MEX,54.6
México,Urbana,Quintil 2,2008,26,,MEX,48.2
México,Urbana,Quintil 3,2008,26,,MEX,41.3
México,Urbana,Quintil 4,2008,26,,MEX,33.2
México,Urbana,Quintil 5,2008,26,,MEX,25.3
México,Urbana,Total quintiles,2008,26,,MEX,39.5
México,Nacional,Quintil 1,2010,26,,MEX,62.2
México,Nacional,Quintil 2,2010,26,,MEX,53.9
México,Nacional,Quintil 3,2010,26,,MEX,45.5
México,Nacional,Quintil 4,2010,26,,MEX,37.5
México,Nacional,Quintil 5,2010,26,,MEX,26.8
México,Nacional,Total quintiles,2010,26,,MEX,43.8
México,Rural,Quintil 1,2010,26,,MEX,70.4
México,Rural,Quintil 2,2010,26,,MEX,65.7
México,Rural,Quintil 3,2010,26,,MEX,63.2
México,Rural,Quintil 4,2010,26,,MEX,57.4
México,Rural,Quintil 5,2010,26,,MEX,42.2
México,Rural,Total quintiles,2010,26,,MEX,58.6
México,Urbana,Quintil 1,2010,26,,MEX,54.5
México,Urbana,Quintil 2,2010,26,,MEX,48.1
México,Urbana,Quintil 3,2010,26,,MEX,42.4
México,Urbana,Quintil 4,2010,26,,MEX,33.5
México,Urbana,Quintil 5,2010,26,,MEX,25.8
México,Urbana,Total quintiles,2010,26,,MEX,39.8
México,Nacional,Quintil 1,2012,26,,MEX,56
México,Nacional,Quintil 2,2012,26,,MEX,49.9
México,Nacional,Quintil 3,2012,26,,MEX,41.7
México,Nacional,Quintil 4,2012,26,,MEX,34.8
México,Nacional,Quintil 5,2012,26,,MEX,25.5
México,Nacional,Total quintiles,2012,26,,MEX,40.5
México,Rural,Quintil 1,2012,26,,MEX,61.3
México,Rural,Quintil 2,2012,26,,MEX,57.2
México,Rural,Quintil 3,2012,26,,MEX,53.9
México,Rural,Quintil 4,2012,26,,MEX,46.5
México,Rural,Quintil 5,2012,26,,MEX,38.4
México,Rural,Total quintiles,2012,26,,MEX,50.8
México,Urbana,Quintil 1,2012,26,,MEX,52.2
México,Urbana,Quintil 2,2012,26,,MEX,45.3
México,Urbana,Quintil 3,2012,26,,MEX,39.4
México,Urbana,Quintil 4,2012,26,,MEX,32.3
México,Urbana,Quintil 5,2012,26,,MEX,24
México,Urbana,Total quintiles,2012,26,,MEX,37.7
México,Nacional,Quintil 1,2014,26,,MEX,55.7
México,Nacional,Quintil 2,2014,26,,MEX,49.5
México,Nacional,Quintil 3,2014,26,,MEX,42.2
México,Nacional,Quintil 4,2014,26,,MEX,35.8
México,Nacional,Quintil 5,2014,26,,MEX,25.7
México,Nacional,Total quintiles,2014,26,,MEX,40.7
México,Rural,Quintil 1,2014,26,,MEX,63.2
México,Rural,Quintil 2,2014,26,,MEX,59.2
México,Rural,Quintil 3,2014,26,,MEX,55.1
México,Rural,Quintil 4,2014,26,,MEX,50
México,Rural,Quintil 5,2014,26,,MEX,37.9
México,Rural,Total quintiles,2014,26,,MEX,52.2
México,Urbana,Quintil 1,2014,26,,MEX,49.4
México,Urbana,Quintil 2,2014,26,,MEX,45.6
México,Urbana,Quintil 3,2014,26,,MEX,39.4
México,Urbana,Quintil 4,2014,26,,MEX,33.1
México,Urbana,Quintil 5,2014,26,,MEX,24.4
México,Urbana,Total quintiles,2014,26,,MEX,37.6
México,Nacional,Quintil 1,2016,26,,MEX,48.6
México,Nacional,Quintil 2,2016,26,,MEX,42.3
México,Nacional,Quintil 3,2016,26,,MEX,37.1
México,Nacional,Quintil 4,2016,26,,MEX,31.7
México,Nacional,Quintil 5,2016,26,,MEX,24.1
México,Nacional,Total quintiles,2016,26,,MEX,35.9
México,Rural,Quintil 1,2016,26,,MEX,51.6
México,Rural,Quintil 2,2016,26,,MEX,48.9
México,Rural,Quintil 3,2016,26,,MEX,44.6
México,Rural,Quintil 4,2016,26,,MEX,41.3
México,Rural,Quintil 5,2016,26,,MEX,34.5
México,Rural,Total quintiles,2016,26,,MEX,43.7
México,Urbana,Quintil 1,2016,26,,MEX,45.8
México,Urbana,Quintil 2,2016,26,,MEX,39.3
México,Urbana,Quintil 3,2016,26,,MEX,34.8
México,Urbana,Quintil 4,2016,26,,MEX,29.8
México,Urbana,Quintil 5,2016,26,,MEX,22.7
México,Urbana,Total quintiles,2016,26,,MEX,33.8
México,Nacional,Quintil 1,2018,26,,MEX,45.7
México,Nacional,Quintil 2,2018,26,,MEX,42.9
México,Nacional,Quintil 3,2018,26,,MEX,36.4
México,Nacional,Quintil 4,2018,26,,MEX,31
México,Nacional,Quintil 5,2018,26,,MEX,22
México,Nacional,Total quintiles,2018,26,,MEX,34.8
México,Rural,Quintil 1,2018,26,,MEX,47
México,Rural,Quintil 2,2018,26,,MEX,47.2
México,Rural,Quintil 3,2018,26,,MEX,44.2
México,Rural,Quintil 4,2018,26,,MEX,39.7
México,Rural,Quintil 5,2018,26,,MEX,31.8
México,Rural,Total quintiles,2018,26,,MEX,41.5
México,Urbana,Quintil 1,2018,26,,MEX,44.5
México,Urbana,Quintil 2,2018,26,,MEX,39.8
México,Urbana,Quintil 3,2018,26,,MEX,34.5
México,Urbana,Quintil 4,2018,26,,MEX,28.8
México,Urbana,Quintil 5,2018,26,,MEX,20.1
México,Urbana,Total quintiles,2018,26,,MEX,32.9
Nicaragua,Nacional,Quintil 1,2001,26,,NIC,51.8
Nicaragua,Nacional,Quintil 2,2001,26,,NIC,40.9
Nicaragua,Nacional,Quintil 3,2001,26,,NIC,35.2
Nicaragua,Nacional,Quintil 4,2001,26,,NIC,25.4
Nicaragua,Nacional,Quintil 5,2001,26,,NIC,17.6
Nicaragua,Nacional,Total quintiles,2001,26,,NIC,32.4
Nicaragua,Rural,Quintil 1,2001,26,,NIC,58.6
Nicaragua,Rural,Quintil 2,2001,26,,NIC,55.6
Nicaragua,Rural,Quintil 3,2001,26,,NIC,49.5
Nicaragua,Rural,Quintil 4,2001,26,,NIC,43.5
Nicaragua,Rural,Quintil 5,2001,26,,NIC,35.5
Nicaragua,Rural,Total quintiles,2001,26,,NIC,47.6
Nicaragua,Urbana,Quintil 1,2001,26,,NIC,33.9
Nicaragua,Urbana,Quintil 2,2001,26,,NIC,30.7
Nicaragua,Urbana,Quintil 3,2001,26,,NIC,24
Nicaragua,Urbana,Quintil 4,2001,26,,NIC,18.6
Nicaragua,Urbana,Quintil 5,2001,26,,NIC,15.9
Nicaragua,Urbana,Total quintiles,2001,26,,NIC,23.7
Nicaragua,Nacional,Quintil 1,2005,26,,NIC,63.5
Nicaragua,Nacional,Quintil 2,2005,26,,NIC,49.6
Nicaragua,Nacional,Quintil 3,2005,26,,NIC,40.1
Nicaragua,Nacional,Quintil 4,2005,26,,NIC,33.8
Nicaragua,Nacional,Quintil 5,2005,26,,NIC,24.8
Nicaragua,Nacional,Total quintiles,2005,26,,NIC,40.4
Nicaragua,Rural,Quintil 1,2005,26,,NIC,70.3
Nicaragua,Rural,Quintil 2,2005,26,,NIC,64.7
Nicaragua,Rural,Quintil 3,2005,26,,NIC,56.8
Nicaragua,Rural,Quintil 4,2005,26,,NIC,51.5
Nicaragua,Rural,Quintil 5,2005,26,,NIC,40.8
Nicaragua,Rural,Total quintiles,2005,26,,NIC,55.8
Nicaragua,Urbana,Quintil 1,2005,26,,NIC,41.7
Nicaragua,Urbana,Quintil 2,2005,26,,NIC,36.8
Nicaragua,Urbana,Quintil 3,2005,26,,NIC,33
Nicaragua,Urbana,Quintil 4,2005,26,,NIC,27.5
Nicaragua,Urbana,Quintil 5,2005,26,,NIC,19.8
Nicaragua,Urbana,Total quintiles,2005,26,,NIC,30.9
Nicaragua,Nacional,Quintil 1,2009,26,,NIC,57.6
Nicaragua,Nacional,Quintil 2,2009,26,,NIC,47.4
Nicaragua,Nacional,Quintil 3,2009,26,,NIC,40.9
Nicaragua,Nacional,Quintil 4,2009,26,,NIC,35.4
Nicaragua,Nacional,Quintil 5,2009,26,,NIC,24.2
Nicaragua,Nacional,Total quintiles,2009,26,,NIC,39.9
Nicaragua,Rural,Quintil 1,2009,26,,NIC,70.1
Nicaragua,Rural,Quintil 2,2009,26,,NIC,56.3
Nicaragua,Rural,Quintil 3,2009,26,,NIC,56.8
Nicaragua,Rural,Quintil 4,2009,26,,NIC,53.4
Nicaragua,Rural,Quintil 5,2009,26,,NIC,45.9
Nicaragua,Rural,Total quintiles,2009,26,,NIC,56.2
Nicaragua,Urbana,Quintil 1,2009,26,,NIC,38.5
Nicaragua,Urbana,Quintil 2,2009,26,,NIC,34.9
Nicaragua,Urbana,Quintil 3,2009,26,,NIC,32.8
Nicaragua,Urbana,Quintil 4,2009,26,,NIC,26.5
Nicaragua,Urbana,Quintil 5,2009,26,,NIC,19.9
Nicaragua,Urbana,Total quintiles,2009,26,,NIC,30
Nicaragua,Nacional,Quintil 1,2014,26,,NIC,60.8
Nicaragua,Nacional,Quintil 2,2014,26,,NIC,43.8
Nicaragua,Nacional,Quintil 3,2014,26,,NIC,36.5
Nicaragua,Nacional,Quintil 4,2014,26,,NIC,25.3
Nicaragua,Nacional,Quintil 5,2014,26,,NIC,18.3
Nicaragua,Nacional,Total quintiles,2014,26,,NIC,35.5
Nicaragua,Rural,Quintil 1,2014,26,,NIC,70.8
Nicaragua,Rural,Quintil 2,2014,26,,NIC,62.4
Nicaragua,Rural,Quintil 3,2014,26,,NIC,51
Nicaragua,Rural,Quintil 4,2014,26,,NIC,47.8
Nicaragua,Rural,Quintil 5,2014,26,,NIC,35.7
Nicaragua,Rural,Total quintiles,2014,26,,NIC,52.9
Nicaragua,Urbana,Quintil 1,2014,26,,NIC,36.6
Nicaragua,Urbana,Quintil 2,2014,26,,NIC,31
Nicaragua,Urbana,Quintil 3,2014,26,,NIC,25
Nicaragua,Urbana,Quintil 4,2014,26,,NIC,19.8
Nicaragua,Urbana,Quintil 5,2014,26,,NIC,15.3
Nicaragua,Urbana,Total quintiles,2014,26,,NIC,24.9
Panamá,Nacional,Quintil 1,2000,26,,PAN,62.5
Panamá,Nacional,Quintil 2,2000,26,,PAN,52.8
Panamá,Nacional,Quintil 3,2000,26,,PAN,41.5
Panamá,Nacional,Quintil 4,2000,26,,PAN,29.1
Panamá,Nacional,Quintil 5,2000,26,,PAN,15.6
Panamá,Nacional,Total quintiles,2000,26,,PAN,37.7
Panamá,Rural,Quintil 1,2000,26,,PAN,71.9
Panamá,Rural,Quintil 2,2000,26,,PAN,67.2
Panamá,Rural,Quintil 3,2000,26,,PAN,60.9
Panamá,Rural,Quintil 4,2000,26,,PAN,50.8
Panamá,Rural,Quintil 5,2000,26,,PAN,36
Panamá,Rural,Total quintiles,2000,26,,PAN,56.1
Panamá,Urbana,Quintil 1,2000,26,,PAN,46.3
Panamá,Urbana,Quintil 2,2000,26,,PAN,39.8
Panamá,Urbana,Quintil 3,2000,26,,PAN,31.6
Panamá,Urbana,Quintil 4,2000,26,,PAN,21.8
Panamá,Urbana,Quintil 5,2000,26,,PAN,11.6
Panamá,Urbana,Total quintiles,2000,26,,PAN,28.8
Panamá,Nacional,Quintil 1,2001,26,,PAN,62
Panamá,Nacional,Quintil 2,2001,26,,PAN,55.3
Panamá,Nacional,Quintil 3,2001,26,,PAN,47.3
Panamá,Nacional,Quintil 4,2001,26,,PAN,31.8
Panamá,Nacional,Quintil 5,2001,26,,PAN,16.2
Panamá,Nacional,Total quintiles,2001,26,,PAN,40
Panamá,Rural,Quintil 1,2001,26,,PAN,70.4
Panamá,Rural,Quintil 2,2001,26,,PAN,63.7
Panamá,Rural,Quintil 3,2001,26,,PAN,62.8
Panamá,Rural,Quintil 4,2001,26,,PAN,60.5
Panamá,Rural,Quintil 5,2001,26,,PAN,41.8
Panamá,Rural,Total quintiles,2001,26,,PAN,58.7
Panamá,Urbana,Quintil 1,2001,26,,PAN,47.4
Panamá,Urbana,Quintil 2,2001,26,,PAN,46.1
Panamá,Urbana,Quintil 3,2001,26,,PAN,33.5
Panamá,Urbana,Quintil 4,2001,26,,PAN,23.1
Panamá,Urbana,Quintil 5,2001,26,,PAN,12.6
Panamá,Urbana,Total quintiles,2001,26,,PAN,31
Panamá,Nacional,Quintil 1,2002,26,,PAN,58.9
Panamá,Nacional,Quintil 2,2002,26,,PAN,51.4
Panamá,Nacional,Quintil 3,2002,26,,PAN,40.9
Panamá,Nacional,Quintil 4,2002,26,,PAN,27.8
Panamá,Nacional,Quintil 5,2002,26,,PAN,13.5
Panamá,Nacional,Total quintiles,2002,26,,PAN,36
Panamá,Rural,Quintil 1,2002,26,,PAN,66
Panamá,Rural,Quintil 2,2002,26,,PAN,62.4
Panamá,Rural,Quintil 3,2002,26,,PAN,62.7
Panamá,Rural,Quintil 4,2002,26,,PAN,57.1
Panamá,Rural,Quintil 5,2002,26,,PAN,33.1
Panamá,Rural,Total quintiles,2002,26,,PAN,54.9
Panamá,Urbana,Quintil 1,2002,26,,PAN,43.8
Panamá,Urbana,Quintil 2,2002,26,,PAN,38.5
Panamá,Urbana,Quintil 3,2002,26,,PAN,28
Panamá,Urbana,Quintil 4,2002,26,,PAN,21.3
Panamá,Urbana,Quintil 5,2002,26,,PAN,10.4
Panamá,Urbana,Total quintiles,2002,26,,PAN,27.1
Panamá,Nacional,Quintil 1,2003,26,,PAN,55
Panamá,Nacional,Quintil 2,2003,26,,PAN,48.5
Panamá,Nacional,Quintil 3,2003,26,,PAN,38.9
Panamá,Nacional,Quintil 4,2003,26,,PAN,26.1
Panamá,Nacional,Quintil 5,2003,26,,PAN,13.2
Panamá,Nacional,Total quintiles,2003,26,,PAN,34.1
Panamá,Rural,Quintil 1,2003,26,,PAN,61.7
Panamá,Rural,Quintil 2,2003,26,,PAN,59.3
Panamá,Rural,Quintil 3,2003,26,,PAN,56.5
Panamá,Rural,Quintil 4,2003,26,,PAN,54.4
Panamá,Rural,Quintil 5,2003,26,,PAN,33.5
Panamá,Rural,Total quintiles,2003,26,,PAN,52.1
Panamá,Urbana,Quintil 1,2003,26,,PAN,41.3
Panamá,Urbana,Quintil 2,2003,26,,PAN,36.7
Panamá,Urbana,Quintil 3,2003,26,,PAN,27.4
Panamá,Urbana,Quintil 4,2003,26,,PAN,19
Panamá,Urbana,Quintil 5,2003,26,,PAN,10.8
Panamá,Urbana,Total quintiles,2003,26,,PAN,25.8
Panamá,Nacional,Quintil 1,2004,26,,PAN,52.1
Panamá,Nacional,Quintil 2,2004,26,,PAN,49
Panamá,Nacional,Quintil 3,2004,26,,PAN,37.9
Panamá,Nacional,Quintil 4,2004,26,,PAN,27.2
Panamá,Nacional,Quintil 5,2004,26,,PAN,12.7
Panamá,Nacional,Total quintiles,2004,26,,PAN,33.7
Panamá,Rural,Quintil 1,2004,26,,PAN,56.9
Panamá,Rural,Quintil 2,2004,26,,PAN,54.1
Panamá,Rural,Quintil 3,2004,26,,PAN,57.4
Panamá,Rural,Quintil 4,2004,26,,PAN,49.9
Panamá,Rural,Quintil 5,2004,26,,PAN,33.7
Panamá,Rural,Total quintiles,2004,26,,PAN,49.5
Panamá,Urbana,Quintil 1,2004,26,,PAN,41.9
